Year,Rate
1987,46.169
1987,48.111
1987,37.831
1987,13.0
1987,31.312
1987,24.234
1987,17.027
1987,16.1
1987,37.681
1987,
1987,37.01
1987,26.822
1987,16.469
1987,27.816
1987,41.051
1987,37.986
1987,42.036
1987,14.4
1987,11.6
1987,12.066
1987,23.598
1987,23.33
1987,43.169
1987,43.189
1987,38.979
1987,28.326
1987,40.933
1987,40.489
1987,28.987
1987,17.346
1987,
1987,19.854
1987,13.0
1987,11.2
1987,43.314
1987,23.6
1987,11.0
1987,31.273
1987,35.593
1987,25.0616855770614
1987,23.5781073306
1987,20.5850175220893
1987,16.1777358932
1987,31.281
1987,37.593
1987,11.8079391469925
1987,41.192
1987,12.1
1987,15.6
1987,48.018
1987,12.7187702330384
1987,12.0
1987,29.857
1987,13.8
1987,
1987,36.064
1987,38.375
1987,13.6
1987,17.624
1987,40.655
1987,
1987,47.499
1987,44.262
1987,41.197
1987,49.27
1987,10.7
1987,31.728
1987,
1987,39.963
1987,26.046
1987,25.934
1987,14.0100309292233
1987,12.6
1987,39.863
1987,45.8349780558886
1987,12.6
1987,39.86
1987,11.6
1987,27.848
1987,32.2
1987,16.6
1987,39.836
1987,38.455
1987,17.0
1987,22.7
1987,9.6
1987,25.55
1987,39.104
1987,11.1
1987,25.7
1987,45.406
1987,32.7
1987,47.845
1987,35.0
1987,23.6
1987,15.1
1987,32.06
1987,28.582
1987,28.2385471159975
1987,42.447
1987,26.991
1987,47.688
1987,32.072
1987,28.3
1987,28.14127411
1987,43.4867002917148
1987,42.0998822095789
1987,
1987,21.531
1987,29.4004915203182
1987,30.3247619849522
1987,38.334
1987,15.7
1987,11.4
1987,15.2
1987,22.899
1987,32.77
1987,
1987,21.245
1987,44.334
1987,41.919
1987,37.5012315153
1987,29.182
1987,39.0
1987,28.6413966557628
1987,18.38
1987,47.143
1987,15.8
1987,29.429
1987,37.9557035797666
1987,8.482
1987,35.586
1987,
1987,43.907
1987,40.8
1987,19.3
1987,50.926
1987,32.599
1987,41.629
1987,15.391366208
1987,39.361
1987,23.8
1987,56.073
1987,47.078
1987,38.881
1987,12.7
1987,22.5475482267336
1987,13.0
1987,39.351
1987,16.8
1987,13.3864146004952
1987,15.4322138015377
1987,41.979
1987,42.262
1987,27.277
1987,31.443
1987,34.152
1987,
1987,36.914
1987,16.1
1987,19.5
1987,20.546
1987,12.0
1987,35.321
1987,29.787
1987,25.897
1987,17.2
1987,51.219
1987,33.9991916745478
1987,37.989
1987,42.019
1987,45.153
1987,16.6
1987,40.121
1987,42.598
1987,33.076
1987,
1987,44.67
1987,
1987,45.2071860678633
1987,45.2101351752
1987,39.382
1987,25.993
1987,16.1
1987,12.9
1987,12.5
1987,46.272
1987,24.9
1987,41.18
1987,
1987,47.724
1987,43.997
1987,21.197
1987,40.041
1987,35.719
1987,31.063
1987,25.071
1987,29.2
1987,27.545
1987,
1987,45.013
1987,49.364
1987,14.8
1987,25.9326387230333
1987,17.9
1987,15.5
1987,37.2
1987,26.22
1987,30.3
1987,22.3
1987,33.524
1987,37.263
1987,27.2027597276025
1987,37.323
1987,53.747
1987,31.419
1987,44.174
1987,40.288
1988,20.393
1988,51.325
1988,52.903
1988,25.217
1988,19.509
1988,37.5396183474098
1988,28.875
1988,21.825
1988,22.451
1988,
1988,14.5
1988,14.9
1988,11.6
1988,26.4
1988,47.646
1988,12.1
1988,45.989
1988,48.0
1988,36.72
1988,13.1
1988,30.596
1988,23.863
1988,16.427
1988,16.1
1988,37.268
1988,
1988,36.817
1988,25.883
1988,16.182
1988,27.623
1988,40.408
1988,36.884
1988,41.787
1988,14.5
1988,12.3
1988,12.236
1988,23.491
1988,22.37
1988,42.464
1988,42.781
1988,38.672
1988,27.951
1988,39.318
1988,39.931
1988,28.419
1988,17.259
1988,
1988,19.466
1988,12.8
1988,11.4
1988,42.994
1988,
1988,11.5
1988,30.832
1988,34.322
1988,24.204724852545
1988,22.8374237835
1988,19.7983355833304
1988,15.8081297421
1988,30.516
1988,36.471
1988,11.7124557247592
1988,40.973
1988,10.7
1988,16.0
1988,48.118
1988,12.6592445368631
1988,12.8
1988,29.388
1988,13.8
1988,
1988,35.202
1988,38.41
1988,13.8
1988,17.379
1988,40.168
1988,
1988,47.23
1988,44.1
1988,41.475
1988,49.547
1988,10.7
1988,30.807
1988,
1988,39.618
1988,26.026
1988,25.36
1988,14.0762557500467
1988,13.4
1988,39.364
1988,45.659105132552
1988,12.4
1988,38.984
1988,11.7
1988,27.074
1988,31.5
1988,15.3
1988,37.956
1988,38.368
1988,18.7
1988,22.6
1988,9.9
1988,
1988,38.252
1988,10.8
1988,24.8
1988,44.399
1988,31.5
1988,46.266
1988,
1988,21.3
1988,15.2
1988,31.43
1988,27.015
1988,27.5927309849909
1988,42.193
1988,26.529
1988,47.428
1988,29.551
1988,
1988,27.5671085695
1988,43.0719528354979
1988,41.657953739764
1988,
1988,
1988,28.7067889855806
1988,29.6724978668376
1988,37.689
1988,15.5
1988,12.3
1988,15.5
1988,21.898
1988,31.678
1988,
1988,20.517
1988,44.774
1988,41.542
1988,36.6158665897
1988,28.815
1988,
1988,27.9239771289179
1988,18.015
1988,47.041
1988,15.8
1988,28.541
1988,37.0604560425613
1988,9.054
1988,34.751
1988,
1988,43.642
1988,40.51
1988,20.1
1988,50.657
1988,32.023
1988,41.369
1988,15.7612607501
1988,38.931
1988,
1988,55.95
1988,46.732
1988,38.139
1988,12.6
1988,23.181860509576
1988,13.7
1988,39.064
1988,17.3
1988,13.4379972553984
1988,15.428610726138
1988,40.678
1988,41.827
1988,26.922
1988,30.957
1988,33.784
1988,
1988,36.861
1988,15.6
1988,
1988,20.477
1988,11.2
1988,34.709
1988,29.293
1988,25.043
1988,16.0
1988,49.397
1988,33.5040778443401
1988,37.309
1988,41.689
1988,44.83
1988,19.8
1988,40.076
1988,42.482
1988,32.532
1988,
1988,45.022
1988,
1988,44.932219884516
1988,44.935586059
1988,38.809
1988,25.042
1988,15.9
1988,12.6
1988,13.3
1988,45.478
1988,
1988,39.708
1988,
1988,47.634
1988,43.455
1988,20.637
1988,39.93
1988,35.575
1988,30.624
1988,23.919
1988,
1988,26.744
1988,
1988,44.738
1988,49.426
1988,14.4
1988,25.0694150981724
1988,17.5
1988,15.9
1988,35.3
1988,25.714
1988,
1988,
1988,32.956
1988,37.079
1988,26.7014084683929
1988,36.547
1988,53.005
1988,30.729
1988,44.076
1988,39.28
1989,19.886
1989,51.417
1989,52.847
1989,24.801
1989,19.586
1989,36.596644640124
1989,27.962
1989,21.683
1989,21.898
1989,
1989,
1989,14.9
1989,11.5
1989,26.4
1989,47.155
1989,12.1
1989,45.781
1989,47.876
1989,35.644
1989,12.6
1989,29.729
1989,23.644
1989,15.716
1989,15.0
1989,36.881
1989,15.2
1989,36.635
1989,24.995
1989,15.862
1989,27.596
1989,39.608
1989,35.801
1989,41.495
1989,14.9
1989,12.6
1989,12.388
1989,23.299
1989,21.58
1989,41.805
1989,42.373
1989,38.397
1989,27.591
1989,37.936
1989,39.235
1989,27.73
1989,17.025
1989,
1989,19.069
1989,12.4
1989,11.2
1989,42.581
1989,
1989,12.0
1989,30.391
1989,33.075
1989,23.473089825994
1989,22.140704227
1989,18.7478848151391
1989,15.2175342387
1989,29.774
1989,35.071
1989,11.5136553258538
1989,40.744
1989,10.4
1989,15.5
1989,48.159
1989,12.4204459117662
1989,12.8
1989,28.935
1989,13.5
1989,
1989,34.385
1989,38.447
1989,13.6
1989,17.072
1989,39.664
1989,
1989,46.926
1989,43.977
1989,41.78
1989,49.449
1989,10.1
1989,29.665
1989,21.8
1989,39.355
1989,26.033
1989,24.936
1989,13.9625080115063
1989,12.3
1989,38.881
1989,45.4657044772077
1989,11.8
1989,38.135
1989,11.9
1989,26.356
1989,30.6
1989,14.7
1989,35.978
1989,38.277
1989,18.0
1989,22.3
1989,9.7
1989,
1989,37.37
1989,10.2
1989,23.0
1989,43.316
1989,30.4
1989,44.838
1989,
1989,22.3
1989,15.2
1989,29.38
1989,25.432
1989,27.0573880012988
1989,41.838
1989,26.106
1989,47.105
1989,27.518
1989,
1989,26.9629704283
1989,42.6541784222907
1989,41.2153287162361
1989,
1989,
1989,27.9492710690276
1989,28.9556899000128
1989,37.038
1989,15.2
1989,12.4
1989,14.6
1989,20.837
1989,30.615
1989,
1989,19.589
1989,45.058
1989,40.927
1989,35.3586718974
1989,28.473
1989,
1989,27.1534110061132
1989,17.661
1989,46.893
1989,15.9
1989,27.696
1989,35.7423658454993
1989,9.854
1989,33.755
1989,
1989,43.47
1989,40.211
1989,20.8
1989,50.369
1989,31.274
1989,41.088
1989,16.0700043317
1989,38.477
1989,
1989,55.818
1989,46.383
1989,37.475
1989,12.7
1989,22.0490398894983
1989,14.0
1989,38.786
1989,17.5
1989,13.3545463811748
1989,15.3148472755602
1989,39.275
1989,41.196
1989,26.53
1989,30.447
1989,33.389
1989,
1989,36.818
1989,14.9
1989,19.1
1989,20.512
1989,12.0
1989,34.086
1989,28.645
1989,24.15
1989,14.6
1989,47.402
1989,32.6438391620762
1989,36.559
1989,41.369
1989,44.53
1989,17.5
1989,39.945
1989,42.408
1989,32.021
1989,
1989,45.296
1989,
1989,44.6336524264075
1989,44.6371773855
1989,38.284
1989,24.191
1989,15.2
1989,11.8
1989,13.7
1989,44.504
1989,
1989,38.2
1989,
1989,47.558
1989,42.91
1989,20.15
1989,39.627
1989,35.269
1989,30.3
1989,22.671
1989,
1989,26.1
1989,
1989,44.442
1989,49.473
1989,13.3
1989,24.241184348573
1989,18.2
1989,16.2
1989,33.3
1989,25.267
1989,
1989,
1989,32.244
1989,36.936
1989,26.1174389266812
1989,35.502
1989,52.174
1989,30.01
1989,44.005
1989,38.337
1990,19.363
1990,51.51
1990,52.722
1990,24.325
1990,19.651
1990,35.2462552813767
1990,26.809
1990,21.523
1990,21.215
1990,
1990,20.1
1990,15.4
1990,11.6
1990,25.9
1990,46.502
1990,12.4
1990,45.543
1990,47.736
1990,34.624
1990,12.1
1990,28.726
1990,23.548
1990,14.954
1990,13.9
1990,36.498
1990,14.6
1990,36.431
1990,24.198
1990,15.511
1990,27.681
1990,38.648
1990,34.766
1990,41.188
1990,15.0
1990,12.5
1990,12.501
1990,23.004
1990,21.06
1990,41.188
1990,41.95
1990,38.14
1990,27.233
1990,36.824
1990,38.433
1990,26.946
1990,16.653
1990,
1990,18.656
1990,12.7
1990,11.4
1990,42.045
1990,23.0
1990,12.3
1990,29.938
1990,31.824
1990,22.9348505646741
1990,21.6848121865
1990,17.8947386167171
1990,14.8771139549
1990,29.075
1990,33.497
1990,11.6271797426379
1990,40.487
1990,10.3
1990,14.2
1990,48.112
1990,12.3757594188313
1990,13.1
1990,28.505
1990,13.4
1990,
1990,33.664
1990,38.432
1990,13.9
1990,16.696
1990,39.147
1990,
1990,46.589
1990,43.879
1990,42.086
1990,49.017
1990,10.1
1990,28.368
1990,22.6
1990,39.161
1990,26.039
1990,24.669
1990,14.1436781695022
1990,12.0
1990,38.4
1990,45.2488847732957
1990,11.7
1990,37.345
1990,12.1
1990,25.697
1990,30.2
1990,15.1
1990,33.943
1990,38.19
1990,18.7
1990,22.2
1990,10.0
1990,25.2
1990,36.502
1990,10.0
1990,21.7
1990,42.216
1990,29.3
1990,43.59
1990,32.18
1990,22.0333333333
1990,15.4
1990,29.64
1990,23.933
1990,26.7598986436146
1990,41.4
1990,25.728
1990,46.728
1990,26.031
1990,27.775
1990,26.6649481208
1990,42.2368119535995
1990,40.7755048700064
1990,
1990,20.841
1990,27.418410336576
1990,28.4030415894608
1990,36.415
1990,15.3
1990,12.9
1990,14.2
1990,19.747
1990,29.598
1990,
1990,18.521
1990,45.159
1990,40.014
1990,33.7722270178
1990,28.8461682742095
1990,
1990,26.5932012505739
1990,17.306
1990,46.693
1990,15.2
1990,26.902
1990,34.0493889591503
1990,10.799
1990,32.589
1990,
1990,43.386
1990,39.9
1990,21.3
1990,50.052
1990,30.397
1990,40.791
1990,16.5292753028
1990,37.981
1990,25.6
1990,55.677
1990,46.036
1990,36.857
1990,13.2
1990,22.011617136021
1990,14.4
1990,38.508
1990,17.5
1990,13.5425410085924
1990,15.4946946644848
1990,37.827
1990,40.392
1990,26.115
1990,29.905
1990,32.96
1990,21.6
1990,36.791
1990,14.3
1990,18.5
1990,20.613
1990,11.8
1990,33.469
1990,27.855
1990,23.276
1990,13.4
1990,45.392
1990,31.9836050664382
1990,35.738
1990,41.056
1990,44.24
1990,18.4
1990,39.711
1990,42.377
1990,31.54
1990,
1990,45.47
1990,
1990,44.3143377304195
1990,44.3177992158
1990,37.826
1990,23.512
1990,15.2
1990,11.2
1990,14.5
1990,43.366
1990,23.7
1990,36.717
1990,
1990,47.502
1990,42.366
1990,19.715
1990,39.131
1990,34.736
1990,30.072
1990,21.379
1990,25.2
1990,25.61
1990,
1990,44.125
1990,49.493
1990,12.7
1990,23.6194518651756
1990,18.0
1990,16.7
1990,33.7
1990,24.864
1990,28.56
1990,21.4
1990,31.36
1990,36.804
1990,25.7505689623095
1990,34.323
1990,51.255
1990,29.28
1990,43.971
1990,37.463
1991,18.842
1991,51.603
1991,52.49
1991,23.788
1991,19.635
1991,34.3329083833427
1991,25.481
1991,21.338
1991,20.371
1991,
1991,
1991,14.9
1991,12.1
1991,26.6
1991,45.712
1991,12.6
1991,45.271
1991,47.574
1991,33.669
1991,11.1
1991,27.619
1991,23.514
1991,14.22
1991,12.9
1991,36.086
1991,15.4
1991,36.167
1991,23.524
1991,15.13
1991,27.793
1991,37.539
1991,33.797
1991,40.901
1991,14.9
1991,12.7
1991,12.553
1991,22.587
1991,19.68
1991,40.608
1991,41.487
1991,37.878
1991,26.865
1991,35.97
1991,37.551
1991,26.101
1991,16.169
1991,
1991,18.203
1991,12.6
1991,10.4
1991,41.359
1991,
1991,12.5
1991,29.457
1991,30.523
1991,21.7844417978461
1991,20.6855569393
1991,17.0161040963072
1991,14.3686866899
1991,28.434
1991,31.888
1991,11.3321001068045
1991,40.189
1991,10.15
1991,12.4
1991,47.95
1991,12.045508365678
1991,13.0
1991,28.097
1991,13.3
1991,
1991,33.078
1991,38.295
1991,13.7
1991,16.244
1991,38.62
1991,
1991,46.221
1991,43.788
1991,42.38
1991,48.312
1991,10.1
1991,26.999
1991,21.4
1991,39.006
1991,26.013
1991,24.546
1991,13.9158224965079
1991,12.0
1991,37.895
1991,45.0190201157539
1991,10.9
1991,36.625
1991,12.3
1991,25.092
1991,29.5
1991,16.3
1991,31.871
1991,38.122
1991,17.7
1991,21.4
1991,9.9
1991,25.1
1991,35.697
1991,9.9
1991,21.0
1991,41.166
1991,29.1
1991,42.443
1991,
1991,
1991,16.6
1991,27.54
1991,22.629
1991,26.1576518902149
1991,40.906
1991,25.391
1991,46.318
1991,25.058
1991,27.6
1991,26.0598208461
1991,41.824744971858
1991,40.348151619968
1991,
1991,
1991,26.5469638094756
1991,27.5937003171249
1991,35.859
1991,15.0
1991,12.9
1991,13.0
1991,18.628
1991,28.633
1991,
1991,17.393
1991,45.089
1991,38.756
1991,32.5167928727
1991,28.3150098285489
1991,
1991,25.6977210140333
1991,16.933
1991,46.436
1991,15.2
1991,26.152
1991,32.7317917677902
1991,11.768
1991,31.255
1991,
1991,43.372
1991,39.577
1991,20.7
1991,49.708
1991,29.447
1991,40.488
1991,16.1595542917
1991,37.423
1991,
1991,55.523
1991,45.693
1991,36.228
1991,13.2
1991,21.2484264448365
1991,14.3
1991,38.215
1991,17.4
1991,13.3616810898455
1991,15.2912099298432
1991,36.397
1991,39.462
1991,25.707
1991,29.328
1991,32.492
1991,22.3
1991,36.792
1991,14.3
1991,18.1
1991,20.712
1991,11.8
1991,32.866
1991,26.951
1991,22.489
1991,12.1
1991,43.54
1991,31.4322558137398
1991,34.86
1991,40.745
1991,43.941
1991,17.3
1991,39.379
1991,42.387
1991,31.084
1991,
1991,45.556
1991,11.9
1991,43.98291071143
1991,43.9861225861
1991,37.442
1991,23.058
1991,15.0
1991,10.8
1991,14.3
1991,42.098
1991,
1991,35.312
1991,
1991,47.471
1991,41.824
1991,19.308
1991,38.46
1991,33.912
1991,29.892
1991,20.103
1991,24.9
1991,25.242
1991,
1991,43.788
1991,49.473
1991,12.1
1991,22.5938217277238
1991,17.5
1991,16.3
1991,34.5
1991,24.484
1991,
1991,21.1
1991,30.277
1991,36.644
1991,25.0579652144253
1991,33.192
1991,50.25
1991,28.562
1991,43.989
1991,36.644
1992,18.332
1992,51.69
1992,52.141
1992,23.198
1992,19.489
1992,33.5952423810255
1992,24.087
1992,21.129
1992,19.379
1992,
1992,15.5
1992,15.1
1992,12.1
1992,25.2
1992,44.829
1992,12.4
1992,44.966
1992,47.39
1992,32.777
1992,10.4
1992,26.468
1992,23.46
1992,13.585
1992,12.4
1992,35.613
1992,15.5
1992,35.823
1992,22.972
1992,14.728
1992,27.832
1992,36.326
1992,32.895
1992,40.659
1992,14.7
1992,12.2
1992,12.535
1992,22.055
1992,18.27
1992,40.054
1992,40.971
1992,37.596
1992,26.476
1992,35.293
1992,36.616
1992,25.243
1992,15.63
1992,
1992,17.687
1992,11.8
1992,10.1
1992,40.528
1992,24.0
1992,13.1
1992,28.942
1992,29.149
1992,20.6110638705675
1992,19.659593583
1992,16.108775538685
1992,13.7848646369
1992,27.858
1992,30.395
1992,11.1061073995602
1992,39.857
1992,10.2
1992,11.8
1992,47.661
1992,11.7338614125044
1992,13.3
1992,27.703
1992,13.0
1992,
1992,32.622
1992,37.987
1992,13.5
1992,15.73
1992,38.089
1992,
1992,45.828
1992,43.683
1992,42.66
1992,47.434
1992,10.1
1992,25.646
1992,21.6
1992,38.852
1992,25.93
1992,24.515
1992,13.6531154721642
1992,12.3
1992,37.347
1992,44.7638990985783
1992,9.9
1992,35.951
1992,11.8
1992,24.526
1992,29.2
1992,14.5
1992,29.786
1992,38.082
1992,17.7
1992,21.5
1992,9.7
1992,24.3
1992,34.985
1992,9.8
1992,19.9
1992,40.225
1992,28.6
1992,41.228
1992,30.3
1992,21.5
1992,16.9
1992,22.99
1992,21.592
1992,25.7411264581238
1992,40.376
1992,25.072
1992,45.894
1992,24.441
1992,26.1
1992,25.6481272628
1992,41.4089315036332
1992,39.9215140164258
1992,
1992,20.381
1992,25.7089105182456
1992,26.8362693484593
1992,35.387
1992,14.3
1992,12.6
1992,12.0
1992,17.459
1992,27.708
1992,
1992,16.292
1992,44.91
1992,37.177
1992,31.4569698448
1992,27.7503086775461
1992,
1992,24.8946801601007
1992,16.529
1992,46.13
1992,15.2
1992,25.432
1992,31.5835871533574
1992,12.635
1992,29.795
1992,
1992,43.396
1992,39.246
1992,21.1
1992,49.35
1992,28.484
1992,40.179
1992,15.7798717438
1992,36.801
1992,24.0
1992,55.353
1992,45.349
1992,35.533
1992,13.0
1992,20.7659381340648
1992,14.0
1992,37.89
1992,17.28
1992,13.1214369314921
1992,15.0352199597079
1992,35.036
1992,38.481
1992,25.331
1992,28.726
1992,31.99
1992,23.6
1992,36.827
1992,13.5
1992,17.8
1992,20.725
1992,11.6
1992,32.273
1992,25.991
1992,21.824
1992,10.7
1992,41.977
1992,30.8578716309455
1992,33.956
1992,40.425
1992,43.62
1992,17.0
1992,38.984
1992,42.428
1992,30.638
1992,
1992,45.607
1992,11.665
1992,43.6378822868042
1992,43.6407225449
1992,37.12
1992,22.818
1992,14.2
1992,10.0
1992,14.0
1992,40.759
1992,22.9
1992,34.021
1992,
1992,47.464
1992,41.284
1992,18.903
1992,37.662
1992,32.806
1992,29.7
1992,18.902
1992,24.9
1992,24.929
1992,
1992,43.442
1992,49.407
1992,11.4
1992,21.9597804078666
1992,17.2
1992,15.9
1992,33.1
1992,24.1
1992,27.4
1992,22.0
1992,29.019
1992,36.423
1992,24.4306326461839
1992,32.263
1992,49.173
1992,27.874
1992,44.066
1992,35.856
1993,17.839
1993,51.76
1993,51.679
1993,22.562
1993,19.187
1993,32.6291750978238
1993,22.727
1993,20.896
1993,18.274
1993,
1993,
1993,14.7
1993,11.9
1993,23.7
1993,43.896
1993,12.0
1993,44.632
1993,47.183
1993,31.939
1993,10.0
1993,25.329
1993,23.32
1993,13.093
1993,11.3
1993,35.056
1993,13.7
1993,35.39
1993,22.534
1993,14.314
1993,27.722
1993,35.061
1993,32.058
1993,40.475
1993,13.6
1993,12.1
1993,12.445
1993,21.425
1993,18.09
1993,39.523
1993,40.403
1993,37.288
1993,26.063
1993,34.726
1993,35.654
1993,24.412
1993,15.085
1993,
1993,17.101
1993,11.8
1993,9.9
1993,39.574
1993,
1993,13.0
1993,28.393
1993,27.706
1993,20.3022087517205
1993,19.3637078472
1993,15.2630065804129
1993,13.1705497977
1993,27.345
1993,29.133
1993,10.7618444220657
1993,39.501
1993,9.9
1993,10.2
1993,47.248
1993,11.3285557572296
1993,12.8
1993,27.314
1993,12.3
1993,
1993,32.276
1993,37.487
1993,13.1
1993,15.172
1993,37.561
1993,
1993,45.418
1993,43.544
1993,42.919
1993,46.476
1993,9.8
1993,24.388
1993,21.4
1993,38.668
1993,25.77
1993,24.52
1993,13.2805111313491
1993,12.0
1993,36.743
1993,44.4658066013816
1993,10.2
1993,35.305
1993,11.4
1993,23.992
1993,28.7
1993,13.9
1993,27.735
1993,38.065
1993,17.5
1993,21.3
1993,9.4
1993,23.6
1993,34.375
1993,9.6
1993,18.6
1993,39.44
1993,26.1
1993,39.835
1993,
1993,
1993,16.4
1993,22.46
1993,20.855
1993,25.199187616427
1993,39.816
1993,24.744
1993,45.473
1993,24.038
1993,24.5
1993,25.1076216484
1993,40.9895121501817
1993,39.47991414582
1993,
1993,
1993,25.3268400587338
1993,26.4244618059565
1993,35.003
1993,12.5
1993,13.4
1993,10.3
1993,16.238
1993,26.819
1993,
1993,15.29
1993,44.666
1993,35.333
1993,30.1709745066
1993,27.1466741025167
1993,
1993,24.4457628915027
1993,16.088
1993,45.786
1993,14.1
1993,24.736
1993,30.247052694648
1993,13.305
1993,28.26
1993,
1993,43.43
1993,38.913
1993,20.3
1993,48.984
1993,27.563
1993,39.849
1993,15.3099351425
1993,36.119
1993,
1993,55.164
1993,45.005
1993,34.735
1993,12.8
1993,20.3894285957048
1993,13.8
1993,37.516
1993,16.53
1993,12.7464007908377
1993,14.659626229639
1993,33.78
1993,37.513
1993,25.008
1993,28.111
1993,31.46
1993,21.7
1993,36.888
1993,12.8
1993,17.9
1993,20.592
1993,11.5
1993,31.687
1993,25.029
1993,21.295
1993,9.4
1993,40.792
1993,30.4534487081088
1993,33.06
1993,40.086
1993,43.268
1993,17.0
1993,38.555
1993,42.486
1993,30.181
1993,
1993,45.659
1993,
1993,43.290365643177
1993,43.2927705496
1993,36.847
1993,22.76
1993,13.8
1993,9.9
1993,13.5
1993,39.414
1993,
1993,32.876
1993,
1993,47.475
1993,40.746
1993,18.483
1993,36.789
1993,31.463
1993,29.456
1993,17.824
1993,24.0
1993,24.612
1993,
1993,43.099
1993,49.293
1993,10.7
1993,21.1656756541079
1993,17.6
1993,15.5
1993,31.5
1993,23.693
1993,
1993,
1993,27.635
1993,36.125
1993,24.0224773680592
1993,31.634
1993,48.043
1993,27.235
1993,44.199
1993,35.085
1994,17.367
1994,51.802
1994,51.123
1994,21.885
1994,18.733
1994,31.833055473083
1994,21.463
1994,20.639
1994,17.114
1994,
1994,
1994,14.5
1994,11.5
1994,21.4
1994,42.946
1994,11.5
1994,44.272
1994,46.958
1994,31.155
1994,9.4
1994,24.246
1994,23.067
1994,12.75
1994,10.7
1994,34.414
1994,14.5
1994,34.87
1994,22.199
1994,13.901
1994,27.435
1994,33.779
1994,31.286
1994,40.348
1994,13.1
1994,11.9
1994,12.288
1994,20.72
1994,17.7
1994,39.02
1994,39.803
1994,36.964
1994,25.626
1994,34.249
1994,34.694
1994,23.633
1994,14.563
1994,
1994,16.455
1994,10.3
1994,9.5
1994,38.526
1994,21.6
1994,13.4
1994,27.819
1994,26.232
1994,19.8407890502052
1994,18.9790562762
1994,14.9000018963665
1994,12.8400003594
1994,26.889
1994,28.154
1994,10.4731360184392
1994,39.137
1994,9.33
1994,9.7
1994,46.716
1994,11.0186081734492
1994,12.8
1994,26.927
1994,12.2
1994,
1994,32.025
1994,36.799
1994,12.9
1994,14.593
1994,37.045
1994,
1994,44.996
1994,43.358
1994,43.141
1994,45.503
1994,10.0
1994,23.273
1994,20.7
1994,38.443
1994,25.52
1994,24.525
1994,13.0769019034411
1994,11.9
1994,36.082
1994,44.1540927715594
1994,10.2
1994,34.687
1994,11.3
1994,23.486
1994,28.7
1994,13.4
1994,25.786
1994,38.051
1994,16.7
1994,21.2
1994,9.3
1994,24.1
1994,33.857
1994,10.0
1994,18.2
1994,38.838
1994,24.6
1994,38.268
1994,
1994,
1994,16.3
1994,21.76
1994,20.414
1994,24.8083351582998
1994,39.218
1994,24.385
1994,45.061
1994,23.791
1994,25.4
1994,24.7202216641
1994,40.558881289572
1994,39.0459367640087
1994,
1994,
1994,24.994991465937
1994,26.074237217822
1994,34.7
1994,11.5
1994,13.5
1994,9.5
1994,14.997
1994,25.971
1994,
1994,14.43
1994,44.367
1994,33.29
1994,29.0844604798
1994,26.5613295847734
1994,
1994,24.1015335976451
1994,15.612
1994,45.418
1994,13.1
1994,24.075
1994,29.1257819591808
1994,13.739
1994,26.702
1994,
1994,43.461
1994,38.579
1994,19.6
1994,48.602
1994,26.72
1994,39.474
1994,14.9907010621
1994,35.389
1994,23.2
1994,54.953
1994,44.66
1994,33.834
1994,12.7
1994,19.9299659805786
1994,13.9
1994,37.077
1994,16.2
1994,12.5556767811294
1994,14.4400207284772
1994,32.642
1994,36.6
1994,24.739
1994,27.491
1994,30.908
1994,22.3
1994,36.954
1994,12.5
1994,17.5
1994,20.298
1994,11.0
1994,31.114
1994,24.099
1994,20.89
1994,9.5
1994,40.025
1994,30.2805824861062
1994,32.188
1994,39.715
1994,42.885
1994,16.4
1994,38.098
1994,42.55
1994,29.692
1994,
1994,45.717
1994,
1994,42.9354798367594
1994,42.9374342896
1994,36.615
1994,22.849
1994,12.5
1994,9.8
1994,12.6
1994,38.111
1994,
1994,31.902
1994,
1994,47.502
1994,40.212
1994,18.044
1994,35.879
1994,29.95
1994,29.16
1994,16.903
1994,22.7
1994,24.264
1994,
1994,42.77
1994,49.134
1994,10.0
1994,20.8463155540263
1994,17.5
1994,15.2
1994,29.4
1994,23.252
1994,25.6
1994,
1994,26.177
1994,35.746
1994,23.7252006104938
1994,31.328
1994,46.885
1994,26.658
1994,44.375
1994,34.333
1995,16.911
1995,51.804
1995,50.522
1995,21.157
1995,18.157
1995,31.1509232287425
1995,20.353
1995,20.353
1995,15.986
1995,
1995,21.6
1995,14.2
1995,11.0
1995,18.9
1995,42.002
1995,11.4
1995,43.894
1995,46.707
1995,30.418
1995,8.6
1995,23.26
1995,22.682
1995,12.522
1995,9.8
1995,33.69
1995,13.3
1995,34.282
1995,21.95
1995,13.501
1995,26.96
1995,32.527
1995,30.569
1995,40.265
1995,12.6
1995,11.7
1995,12.076
1995,19.969
1995,17.12
1995,38.562
1995,39.212
1995,36.653
1995,25.167
1995,33.856
1995,33.76
1995,22.925
1995,14.09
1995,
1995,15.772
1995,9.3
1995,9.3
1995,37.429
1995,20.35
1995,13.3
1995,27.241
1995,24.799
1995,19.2474032238758
1995,18.4173610822
1995,14.4951735977882
1995,12.5156369828
1995,26.475
1995,27.47
1995,10.3529110001635
1995,38.797
1995,9.1
1995,9.4
1995,46.078
1995,10.7003723838664
1995,12.3
1995,26.534
1995,12.5
1995,
1995,31.831
1995,35.955
1995,12.5
1995,14.023
1995,36.546
1995,
1995,44.57
1995,43.112
1995,43.308
1995,44.562
1995,9.9
1995,22.33
1995,20.1
1995,38.175
1995,25.168
1995,24.488
